,startx,endx,starty,endy,naive,vectorized,multiprocessing
2925,54,113,129,43,1.212962963,1.212962963,1.212962963
2926,45,102,105,46,1.352380952,1.352380952,1.352380952
2927,46,107,113,57,1.415255868,1.415255868,1.415255868
2928,41,130,127,48,1.774342232,1.774342232,1.774342232
2929,59,125,128,60,1.293697034,1.293697034,1.293697034
2930,48,113,117,45,1.369391026,1.369391026,1.369391026
2931,41,102,114,47,1.45004279,1.45004279,1.45004279
2932,55,110,130,40,1.153846154,1.153846154,1.153846154
2933,59,107,101,58,1.193908374,1.193908374,1.193908374
2934,55,107,108,47,1.190319865,1.190319865,1.190319865
2935,54,111,103,51,1.275350593,1.275350593,1.275350593
2936,43,130,112,43,1.703592193,1.703592193,1.703592193
2937,41,124,120,47,1.708028455,1.708028455,1.708028455
2938,56,110,118,44,1.168583535,1.168583535,1.168583535
2939,41,123,129,45,1.674418605,1.674418605,1.674418605
2940,57,113,106,60,1.274246938,1.274246938,1.274246938
2941,50,112,103,49,1.357864078,1.357864078,1.357864078
2942,49,103,128,50,1.246332908,1.246332908,1.246332908
2943,59,127,124,56,1.302077638,1.302077638,1.302077638
2944,51,102,116,47,1.202586207,1.202586207,1.202586207
2945,49,101,115,54,1.265394854,1.265394854,1.265394854
2946,46,121,111,55,1.562965139,1.562965139,1.562965139
2947,50,115,107,41,1.341588785,1.341588785,1.341588785
2948,56,116,130,45,1.208791209,1.208791209,1.208791209
2949,44,107,128,57,1.438565341,1.438565341,1.438565341
2950,47,125,102,49,1.569983312,1.569983312,1.569983312
2951,47,110,123,54,1.389724961,1.389724961,1.389724961
2952,51,105,112,60,1.297268908,1.297268908,1.297268908
2953,42,120,112,40,1.607142857,1.607142857,1.607142857
2954,51,102,101,44,1.217821782,1.217821782,1.217821782
2955,52,107,113,52,1.258934649,1.258934649,1.258934649
2956,58,123,102,49,1.300540906,1.300540906,1.300540906
2957,45,102,107,55,1.390342679,1.390342679,1.390342679
2958,44,115,125,44,1.482818182,1.482818182,1.482818182
2959,51,100,104,41,1.177507541,1.177507541,1.177507541
2960,49,123,115,53,1.485536823,1.485536823,1.485536823
2961,47,109,108,59,1.432722616,1.432722616,1.432722616
2962,50,104,123,48,1.235121951,1.235121951,1.235121951
2963,46,128,128,46,1.570991848,1.570991848,1.570991848
2964,41,104,129,55,1.481470978,1.481470978,1.481470978
2965,51,120,111,41,1.361155273,1.361155273,1.361155273
2966,59,127,101,54,1.343597919,1.343597919,1.343597919
2967,48,117,103,56,1.49059466,1.49059466,1.49059466
2968,50,121,111,56,1.462252252,1.462252252,1.462252252
2969,47,102,123,42,1.25583809,1.25583809,1.25583809
2970,52,107,122,41,1.196878941,1.196878941,1.196878941
2971,56,109,126,46,1.155753968,1.155753968,1.155753968
2972,50,113,100,59,1.425,1.425,1.425
2973,58,100,109,46,1.07307814,1.07307814,1.07307814
2974,51,109,110,43,1.264081996,1.264081996,1.264081996
2975,49,115,106,48,1.399884482,1.399884482,1.399884482
2976,50,104,110,60,1.312727273,1.312727273,1.312727273
2977,47,112,117,40,1.362429533,1.362429533,1.362429533
2978,57,130,121,42,1.313904596,1.313904596,1.313904596
2979,55,104,100,56,1.225454545,1.225454545,1.225454545
2980,41,112,111,48,1.582069875,1.582069875,1.582069875
2981,47,123,102,43,1.519294952,1.519294952,1.519294952
2982,47,109,119,52,1.378061863,1.378061863,1.378061863
2983,55,113,111,40,1.207452907,1.207452907,1.207452907
2984,43,121,121,48,1.605323852,1.605323852,1.605323852
2985,41,119,116,55,1.688288478,1.688288478,1.688288478
2986,52,100,121,49,1.1640178,1.1640178,1.1640178
2987,56,103,112,54,1.160714286,1.160714286,1.160714286
2988,57,117,115,44,1.217620137,1.217620137,1.217620137
2989,42,113,121,45,1.531188508,1.531188508,1.531188508
2990,48,121,128,41,1.420572917,1.420572917,1.420572917
2991,53,116,117,59,1.346476375,1.346476375,1.346476375
2992,52,118,108,45,1.342948718,1.342948718,1.342948718
2993,46,109,113,43,1.375048095,1.375048095,1.375048095
2994,46,110,100,41,1.400652174,1.400652174,1.400652174
2995,51,126,127,42,1.400648448,1.400648448,1.400648448
2996,48,100,121,55,1.268939394,1.268939394,1.268939394
2997,55,108,107,57,1.248173322,1.248173322,1.248173322
2998,60,119,115,43,1.178623188,1.178623188,1.178623188
2999,47,130,102,42,1.588861076,1.588861076,1.588861076
3000,49,120,110,43,1.419944341,1.419944341,1.419944341
3001,60,115,115,60,1.219202899,1.219202899,1.219202899
3002,55,111,112,40,1.187662338,1.187662338,1.187662338
3003,57,127,107,44,1.319642564,1.319642564,1.319642564
3004,55,103,101,50,1.183888389,1.183888389,1.183888389
3005,40,122,128,44,1.696875,1.696875,1.696875
3006,58,108,105,57,1.202463054,1.202463054,1.202463054
3007,43,120,108,57,1.659237726,1.659237726,1.659237726
3008,50,106,119,46,1.253277311,1.253277311,1.253277311
3009,54,124,114,43,1.336744639,1.336744639,1.336744639
3010,50,113,118,42,1.307966102,1.307966102,1.307966102
3011,52,114,102,50,1.341251885,1.341251885,1.341251885
3012,54,128,113,53,1.41969846,1.41969846,1.41969846
3013,50,113,120,51,1.3425,1.3425,1.3425
3014,41,128,107,48,1.785274675,1.785274675,1.785274675
3015,51,110,126,45,1.257002801,1.257002801,1.257002801
3016,44,105,100,58,1.483181818,1.483181818,1.483181818
3017,57,111,113,42,1.159524918,1.159524918,1.159524918
3018,57,117,118,48,1.22970562,1.22970562,1.22970562
3019,52,108,110,60,1.311188811,1.311188811,1.311188811
3020,55,123,125,40,1.278181818,1.278181818,1.278181818
3021,44,105,108,50,1.4246633,1.4246633,1.4246633
3022,41,112,102,53,1.62565758,1.62565758,1.62565758
3023,55,103,118,52,1.156702619,1.156702619,1.156702619
3024,51,125,109,52,1.464022306,1.464022306,1.464022306
3025,52,107,128,49,1.220252404,1.220252404,1.220252404
3026,59,101,112,50,1.079146489,1.079146489,1.079146489
3027,41,123,125,53,1.712,1.712,1.712
3028,52,120,120,57,1.391346154,1.391346154,1.391346154
3029,55,100,130,40,1.062937063,1.062937063,1.062937063
3030,59,106,121,43,1.075991035,1.075991035,1.075991035
3031,59,118,101,45,1.222772277,1.222772277,1.222772277
3032,47,116,101,44,1.451864335,1.451864335,1.451864335
3033,55,119,111,46,1.289025389,1.289025389,1.289025389
3034,55,102,127,59,1.159556192,1.159556192,1.159556192
3035,55,112,121,54,1.241322314,1.241322314,1.241322314
3036,58,113,123,49,1.173324923,1.173324923,1.173324923
3037,51,104,106,49,1.250739919,1.250739919,1.250739919
3038,53,125,129,58,1.404051485,1.404051485,1.404051485
3039,51,102,129,54,1.209302326,1.209302326,1.209302326
3040,53,115,115,40,1.258818704,1.258818704,1.258818704
3041,56,115,126,48,1.217261905,1.217261905,1.217261905
3042,57,104,120,46,1.103947368,1.103947368,1.103947368
3043,41,100,111,43,1.413205889,1.413205889,1.413205889
3044,57,105,119,45,1.110128262,1.110128262,1.110128262
3045,44,106,123,46,1.391537324,1.391537324,1.391537324
3046,48,128,111,57,1.59009009,1.59009009,1.59009009
3047,50,100,102,51,1.25,1.25,1.25
3048,54,116,130,51,1.27022792,1.27022792,1.27022792
3049,57,108,125,53,1.159368421,1.159368421,1.159368421
3050,55,128,111,57,1.42039312,1.42039312,1.42039312
3051,44,105,114,50,1.412480064,1.412480064,1.412480064
3052,52,116,120,54,1.340384615,1.340384615,1.340384615
3053,52,121,128,53,1.370492788,1.370492788,1.370492788
3054,51,124,123,48,1.410808226,1.410808226,1.410808226
3055,46,111,125,50,1.406521739,1.406521739,1.406521739
3056,45,123,106,53,1.616666667,1.616666667,1.616666667
3057,42,105,123,53,1.465447154,1.465447154,1.465447154
3058,41,123,106,56,1.764150943,1.764150943,1.764150943
3059,53,113,125,44,1.242037736,1.242037736,1.242037736
3060,41,124,130,41,1.66988743,1.66988743,1.66988743
3061,41,118,115,46,1.63902439,1.63902439,1.63902439
3062,46,126,118,60,1.623802506,1.623802506,1.623802506
3063,44,107,113,55,1.459271923,1.459271923,1.459271923
3064,58,113,127,43,1.14342927,1.14342927,1.14342927
3065,47,104,123,52,1.317765093,1.317765093,1.317765093
3066,60,105,119,40,1.043067227,1.043067227,1.043067227
3067,47,111,115,41,1.359111933,1.359111933,1.359111933
3068,56,122,114,42,1.273496241,1.273496241,1.273496241
3069,46,128,127,51,1.592091749,1.592091749,1.592091749
3070,51,126,112,54,1.476365546,1.476365546,1.476365546
3071,44,106,123,47,1.395602365,1.395602365,1.395602365
3072,56,125,109,42,1.308731979,1.308731979,1.308731979
3073,55,112,112,46,1.223538961,1.223538961,1.223538961
3074,48,104,117,49,1.292735043,1.292735043,1.292735043
3075,56,129,127,40,1.309266029,1.309266029,1.309266029
3076,60,102,108,50,1.081481481,1.081481481,1.081481481
3077,53,101,107,49,1.181802151,1.181802151,1.181802151
3078,50,107,122,49,1.270819672,1.270819672,1.270819672
3079,43,109,101,51,1.519917108,1.519917108,1.519917108
3080,48,108,108,50,1.356481481,1.356481481,1.356481481
3081,43,113,124,53,1.527663166,1.527663166,1.527663166
3082,56,128,103,58,1.424410541,1.424410541,1.424410541
3083,60,110,123,53,1.132113821,1.132113821,1.132113821
3084,56,120,127,49,1.264341957,1.264341957,1.264341957
3085,44,129,121,42,1.63946281,1.63946281,1.63946281
3086,41,105,112,45,1.481380662,1.481380662,1.481380662
3087,52,120,103,42,1.357729649,1.357729649,1.357729649
3088,50,115,108,51,1.386111111,1.386111111,1.386111111
3089,41,118,130,41,1.596716698,1.596716698,1.596716698
3090,50,115,119,49,1.355882353,1.355882353,1.355882353
3091,55,109,104,60,1.279370629,1.279370629,1.279370629
3092,55,125,123,52,1.34774575,1.34774575,1.34774575
3093,41,108,108,59,1.590221319,1.590221319,1.590221319
3094,55,116,126,58,1.284704185,1.284704185,1.284704185
3095,58,129,130,56,1.327453581,1.327453581,1.327453581
3096,56,111,110,40,1.17288961,1.17288961,1.17288961
3097,58,123,106,51,1.300910865,1.300910865,1.300910865
3098,47,123,103,42,1.512394133,1.512394133,1.512394133
3099,55,129,112,56,1.422727273,1.422727273,1.422727273
3100,53,107,103,57,1.286132991,1.286132991,1.286132991
3101,46,115,101,46,1.477722772,1.477722772,1.477722772
3102,47,125,117,54,1.560556465,1.560556465,1.560556465
3103,60,115,108,45,1.166666667,1.166666667,1.166666667
3104,49,111,101,59,1.424732269,1.424732269,1.424732269
3105,45,117,110,58,1.563636364,1.563636364,1.563636364
3106,53,115,124,49,1.282486306,1.282486306,1.282486306
3107,56,115,127,53,1.235447132,1.235447132,1.235447132
3108,46,124,104,47,1.573787625,1.573787625,1.573787625
3109,41,111,103,58,1.635211935,1.635211935,1.635211935
3110,48,106,101,47,1.336839934,1.336839934,1.336839934
3111,42,113,122,50,1.550156128,1.550156128,1.550156128
3112,47,106,114,59,1.386431504,1.386431504,1.386431504
3113,47,100,102,41,1.264810179,1.264810179,1.264810179
3114,43,123,102,46,1.655722754,1.655722754,1.655722754
3115,54,104,117,53,1.189458689,1.189458689,1.189458689
3116,52,120,106,50,1.38969521,1.38969521,1.38969521
3117,59,105,102,56,1.164340312,1.164340312,1.164340312
3118,51,119,102,50,1.411764706,1.411764706,1.411764706
3119,59,130,102,56,1.376204719,1.376204719,1.376204719
3120,41,110,117,47,1.542318115,1.542318115,1.542318115
3121,41,127,128,44,1.720655488,1.720655488,1.720655488
3122,47,103,104,46,1.316898527,1.316898527,1.316898527
3123,44,105,122,50,1.398099851,1.398099851,1.398099851
3124,51,100,109,49,1.205162799,1.205162799,1.205162799
3125,44,119,127,56,1.572745168,1.572745168,1.572745168
3126,46,114,109,40,1.422616673,1.422616673,1.422616673
3127,46,103,118,46,1.314480472,1.314480472,1.314480472
3128,51,115,100,49,1.37245098,1.37245098,1.37245098
3129,55,112,108,40,1.203367003,1.203367003,1.203367003
3130,50,127,125,59,1.506,1.506,1.506
3131,48,114,111,54,1.430743243,1.430743243,1.430743243
3132,52,109,127,53,1.25673834,1.25673834,1.25673834
3133,52,116,118,47,1.314537158,1.314537158,1.314537158
3134,49,127,116,50,1.511435609,1.511435609,1.511435609
3135,57,112,120,54,1.20745614,1.20745614,1.20745614
3136,50,126,122,47,1.452622951,1.452622951,1.452622951
3137,52,107,124,55,1.250620347,1.250620347,1.250620347
3138,40,128,110,53,1.840909091,1.840909091,1.840909091
3139,48,110,110,45,1.350378788,1.350378788,1.350378788
3140,53,122,104,48,1.381712627,1.381712627,1.381712627
3141,59,106,119,59,1.146204244,1.146204244,1.146204244
3142,44,106,125,53,1.416545455,1.416545455,1.416545455
3143,53,107,109,59,1.280076164,1.280076164,1.280076164
3144,57,108,129,44,1.117911057,1.117911057,1.117911057
3145,40,129,110,58,1.876136364,1.876136364,1.876136364
3146,42,126,104,60,1.788461538,1.788461538,1.788461538
3147,42,114,106,42,1.555256065,1.555256065,1.555256065
3148,56,106,123,44,1.12529036,1.12529036,1.12529036
3149,48,102,113,42,1.248340708,1.248340708,1.248340708
3150,56,125,100,51,1.371071429,1.371071429,1.371071429
3151,41,116,123,55,1.638211382,1.638211382,1.638211382
3152,53,114,111,43,1.269165392,1.269165392,1.269165392
3153,51,128,109,60,1.530131319,1.530131319,1.530131319
3154,50,107,105,44,1.27952381,1.27952381,1.27952381
3155,48,119,100,46,1.469583333,1.469583333,1.469583333
3156,46,115,116,57,1.495689655,1.495689655,1.495689655
3157,47,115,104,48,1.454173486,1.454173486,1.454173486
3158,41,117,102,55,1.696437111,1.696437111,1.696437111
3159,57,106,118,56,1.167112697,1.167112697,1.167112697
3160,41,128,125,58,1.79297561,1.79297561,1.79297561
3161,55,104,123,48,1.140576497,1.140576497,1.140576497
3162,45,129,126,46,1.615873016,1.615873016,1.615873016
3163,40,123,119,51,1.751785714,1.751785714,1.751785714
3164,57,101,117,43,1.069725596,1.069725596,1.069725596
3165,56,109,103,56,1.245058946,1.245058946,1.245058946
3166,45,123,109,55,1.618960245,1.618960245,1.618960245
3167,59,103,100,51,1.127881356,1.127881356,1.127881356
3168,53,116,108,51,1.330450734,1.330450734,1.330450734
3169,55,112,109,56,1.275062552,1.275062552,1.275062552
3170,59,101,101,56,1.133159926,1.133159926,1.133159926
3171,49,122,122,56,1.474406156,1.474406156,1.474406156
3172,57,109,126,40,1.11487051,1.11487051,1.11487051
3173,47,104,115,41,1.284643848,1.284643848,1.284643848
3174,57,120,130,41,1.210323887,1.210323887,1.210323887
3175,51,101,127,55,1.206731512,1.206731512,1.206731512
3176,49,105,127,40,1.228908886,1.228908886,1.228908886
3177,48,107,126,54,1.328869048,1.328869048,1.328869048
3178,47,123,128,44,1.480385638,1.480385638,1.480385638
3179,51,107,106,56,1.313170551,1.313170551,1.313170551
3180,46,115,120,56,1.483333333,1.483333333,1.483333333
3181,58,121,107,41,1.234692233,1.234692233,1.234692233
3182,47,102,111,57,1.34186314,1.34186314,1.34186314
3183,56,108,105,58,1.24047619,1.24047619,1.24047619
3184,51,127,109,40,1.428584278,1.428584278,1.428584278
3185,52,113,125,49,1.282538462,1.282538462,1.282538462
3186,55,102,125,43,1.099272727,1.099272727,1.099272727
3187,48,128,123,58,1.569105691,1.569105691,1.569105691
3188,54,124,121,60,1.396082032,1.396082032,1.396082032
3189,51,120,120,41,1.347303922,1.347303922,1.347303922
3190,45,114,106,53,1.516666667,1.516666667,1.516666667
3191,49,102,119,49,1.246698679,1.246698679,1.246698679
3192,57,120,121,48,1.250978686,1.250978686,1.250978686
3193,60,124,118,40,1.202824859,1.202824859,1.202824859
3194,40,111,124,42,1.556854839,1.556854839,1.556854839
3195,48,106,103,59,1.390574434,1.390574434,1.390574434
3196,49,100,114,43,1.209004654,1.209004654,1.209004654
3197,49,120,112,58,1.483418367,1.483418367,1.483418367
3198,55,122,130,57,1.328321678,1.328321678,1.328321678
3199,51,113,117,46,1.304424334,1.304424334,1.304424334
3200,51,126,115,48,1.44398977,1.44398977,1.44398977
3201,42,109,101,50,1.5451438,1.5451438,1.5451438
3202,46,102,123,50,1.311947685,1.311947685,1.311947685
3203,48,103,101,43,1.285787954,1.285787954,1.285787954
3204,60,117,117,58,1.222863248,1.222863248,1.222863248
3205,49,120,104,46,1.445643642,1.445643642,1.445643642
3206,44,126,118,50,1.643682589,1.643682589,1.643682589
3207,41,130,110,57,1.844456763,1.844456763,1.844456763
3208,47,111,112,40,1.359422492,1.359422492,1.359422492
3209,40,117,124,40,1.623790323,1.623790323,1.623790323
3210,58,117,109,46,1.219629864,1.219629864,1.219629864
3211,51,118,116,41,1.333586883,1.333586883,1.333586883
3212,52,121,105,48,1.392032967,1.392032967,1.392032967
3213,44,110,101,47,1.482673267,1.482673267,1.482673267
3214,52,130,104,43,1.456730769,1.456730769,1.456730769
